job_position_name,matched_score,Cosine_TFIDF,Cosine_Semantic,Cosine_Hybrid,Cosine_Objective_Fit,Effective_Experience_Years,Semantic_x_Experience,flag_entry_level,Processed_CV,Processed_JD,Experience_Penalty
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.85,0.4273943822711527,0.7144449,0.6432359532802302,0.48055097803859315,2.6,1.8575566768646241,False,business development analyst yrs documentation analyst yrs datum analyst intern yrs trade marketing executive brand visibility sale target field marketing campaign product distribution brand head excel kpi tracking trade marketing executive brand visibility sale target field marketing campaign product distribution brand head excel kpi tracking bachelor art economic pre law adobe customer relation document report budget cross functional leadership business analysis access microsoft project advanced presentation project coordinator python quality control quality assurance research develop business analyst public speak negotiation sap sql spss oracle requirement trace basic financial operational report superb advanced problem solve ability business process improvement analytical tactical planning microsoft excel microsoft word power point time management administrative cost reduction microsoft excel microsoft word stakeholder analysis financial operation reporting oracle sql jira sap,executive senior executive trade marketing hygiene product brand promotion campaign management field supervision merchandise promotional trade marketing trade marketing executive brand visibility sale target field marketing campaign product distribution brand head excel kpi tracking master business administration mba,-0.15999999999999992
AI Engineer,0.65,0.5172862488692174,0.64526266,0.6022431688412218,0.48055097803859315,1.4,0.9033677220344543,True,slu food service dining room attendant yrs employ babysitter yrs machine learn design datum analysis model training ai integration innovation cross functional collaboration model deployment documentation analytical collaboration machine learn design datum analysis model training ai integration innovation cross functional collaboration model deployment documentation analytical collaboration bachelor science biological sciences cpr aid certify microsoft word basic microsoft powerpoint excel safety management safety organizational educational support cpr aid student athlete volleyball representative basketball camp coach coordinator volleyball southeastern louisiana student athlete advisory committee southeastern louisiana park recreation hammond gpa,ai engineer python java tensorflow pytorch scikit learn machine learn design datum analysis model training ai integration innovation cross functional collaboration model deployment documentation analytical collaboration bachelor master degree computer science engineering field,1.4
AI Engineer,0.783333333,0.4635605845742885,0.736882,0.6621207201725218,0.48055097803859315,35.0,25.790868997573853,True,engineering specialist yrs senior technical support specialist yrs tank platoon sergeant yrs machine learn design datum analysis model training ai integration innovation cross functional collaboration model deployment documentation analytical collaboration machine learn design datum analysis model training ai integration innovation cross functional collaboration model deployment documentation analytical collaboration graduate certificate mba bachelor science project management management internetworke technology project management secret clearance risk management performance tracking evaluation build project analysis leadership mentor business requirement analysis operation management decisive leader project management leadership risk management business development process improvement technical support project management risk management leadership training logistic,ai engineer python java tensorflow pytorch scikit learn machine learn design datum analysis model training ai integration innovation cross functional collaboration model deployment documentation analytical collaboration bachelor master degree computer science engineering field,35.0
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.346666667,0.5137145918613407,0.7620173,0.6841013791722921,0.48055097803859315,7.5,5.7151298224925995,False,daffodil software software developer yrs banking experience audit inspection icc leadership internal audit compliance risk base operational review system base audit bangladeshi law banking experience audit inspection icc leadership internal audit compliance risk base operational review system base audit bangladeshi law bca mca computer computer django python relational database restapi github jira postgresql software development debug machine learn natural language processing artificial intelligence datum analysis docker tornado software developer project management develop designing optimize automation script cron manage database conflict execute solution,head internal control compliance icc sevp dmd audit inspection banking internal audit banking experience audit inspection icc leadership internal audit compliance risk base operational review system base audit bangladeshi law master master business administration mba master business management mbm,-25.0
Marketing Officer,0.65,0.5101359272060467,0.7863766,0.7009374749010333,0.48055097803859315,7.0,5.504636168479919,True,mahindra assistant analyst yrs digital marketing strategy brand awareness online traffic social medium management google analytics cross functional team campaign execution seo digital marketing strategy brand awareness online traffic social medium management google analytics cross functional team campaign execution seo tech electrical electronics datum analytic natural language processing production engineering production analytic tableau machine learn python nltk datum analytic production engineering machine learning course google,marketing officer corporate marketing facebook ad manager facebook campaign facebook marketing google ad google analytic market researc marketing search engine optimization seo digital marketing strategy brand awareness online traffic social medium management google analytics cross functional team campaign execution seo bachelor honor,6.0
Business Development Executive,0.376666667,0.1977245275762995,0.67843306,0.5982383779918352,0.39926832914352417,8.0,5.427464485168457,True,yza technology computer repair technician yrs sherwin williams computer technician yrs ohiohealth help desk technician yrs apparel source quality garment source reliable partner buyer vendor apparel source quality garment source reliable partner buyer vendor associate apply science electronic computer technology ifixit pro tech toolkit passmark memt malwarebyte recuva ultimate boot cd ubcd window installation usb dvd teamviewer driver booster falcon dust compress gas duster fluke compact true rm digital multimeter ifixit pro tech toolkit fluke compact true rm digital multimeter windows installation usb dvd recuva driver booster passmark memt falcon dust compress gas duster ultimate boot cd ubcd teamviewer ifixit pro tech toolkit malwarebyte computer repair technician,business development executive type skill ieltsinternet browse online work apparel source quality garment source reliable partner buyer vendor bachelor honor,7.0
"Full Stack Developer (Python,React js)",0.85,0.8205287616819991,0.8898761,0.8003364878604802,0.4491063356399536,6.2,5.51723198890686,False,expert hub intern yrs stack development end reactjs nextjs backend python django api design server logic drf django rest framework database management postgresql mysql version control git aws ecr rd ecs alb etc linux docker cicd gitlab terraform shell scripting stack development end reactjs nextjs backend python django api design server logic drf django rest framework database management postgresql mysql version control git aws ecr rd ecs alb etc linux docker cicd gitlab terraform shell scripting tech ece python anaconda numpy panda matplotlib scikit learn tensorflow streamlit arduino raspberry,stack developer python react js stack development end reactjs nextjs backend python django api design server logic drf django rest framework database management postgresql mysql version control git aws ecr rd ecs alb etc linux docker cicd gitlab terraform shell scripting bachelor honor,3.2
Asst. Manager/ Manger (Administrative),0.783333333,0.5808614830823867,0.7059246,0.6503735756619328,0.48055097803859315,14.0,9.882943987846375,False,siemen healthineer computer engineer yrs ppg industry system analyst yrs upmc support specialist yrs administrative support scheduling filing documentation support equipment maintenance information provision inventory management collaboration ohs policy development safety advice risk assessment policy review ohs training safety inspection unsafe act prevention incident investigation report preparation administrative support scheduling filing documentation support equipment maintenance information provision inventory management collaboration ohs policy development safety advice risk assessment policy review ohs training safety inspection unsafe act prevention incident investigation report preparation bachelor science electrical computer engineering visual studio code git xilinx vivado matlab autocad vhdl wireshark arduino ide vmware junit visual studio code git xilinx vivado matlab wireshark arduino ide vmware junit autocad vhdl vmware,asst manager manger administrative administration health safety safety security management administrative support scheduling filing documentation support equipment maintenance information provision inventory management collaboration ohs policy development safety advice risk assessment policy review ohs training safety inspection unsafe act prevention incident investigation report preparation bachelor honor,9.0
Site Engineer,0.5333333333333333,0.5473201315864238,0.6540574,0.6110026158154909,0.48055097803859315,20.9,13.669799315929412,True,accountant yrs customer service rep yrs store manager yrs supervision monitor construction estimation planning material management project coordination quality assurance cost control inventory operation safety error escalation miscellaneous task supervision monitor construction estimation planning material management project coordination quality assurance cost control inventory operation safety error escalation miscellaneous task bachelor science accounting account receivable sale software salesforce com tapscan public relation software bacon mediasource factiva desktop publishing software photoshop illustrator html account receivable reporting enhancement reconciliation procedure evaluate accounting requirement receive record bank cash check voucher process issue money order create training manual manage monitor interview hire train unknown,site engineer autocad negotiation internet office supervision monitor construction estimation planning material management project coordination quality assurance cost control inventory operation safety error escalation miscellaneous task bachelor science bsc civil engineering,19.9
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.85,0.7777819877357117,0.6724989,0.6437032249153848,0.5181438326835632,7.1,4.774742060899734,False,amz loan mortgage erc analytic associate analyst yrs hardware network installation troubleshoot diagnostic user training capacity build hardware replacement fault repair system setup software license account management backup management system update maintenance server storage management documentation technical specification datum protection disaster recovery storage database planning power disk backup incident management escalation service restoration user verification incident classification resolution major incident escalation problem error management task assignment execution hardware network installation troubleshoot diagnostic user training capacity build hardware replacement fault repair system setup software license account management backup management system update maintenance server storage management documentation technical specification datum protection disaster recovery storage database planning power disk backup incident management escalation service restoration user verification incident classification resolution major incident escalation problem error management task assignment execution tech electronic telecommunication python machine learn mysql datum mining deep learning datum analysis computer vision flask api predictive modeling aws scikit learn numpy statistical analysis multivariate analysis decision tree random forest xgboost nlp datum analysis employee satisfaction hr collaboration,system administrator operation maintenance server storage service desk system cisco linux operation maintenance server hardware network installation troubleshoot diagnostic user training capacity build hardware replacement fault repair system setup software license account management backup management system update maintenance server storage management documentation technical specification datum protection disaster recovery storage database planning power disk backup incident management escalation service restoration user verification incident classification resolution major incident escalation problem error management task assignment execution bachelor honor,3.0999999999999996
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.316666667,0.5229173927082725,0.84168714,0.7409550445057044,0.5185748338699341,0.4,0.33667485713958745,False,book web developer intern yrs banking experience audit inspection icc leadership internal audit compliance risk base operational review system base audit bangladeshi law banking experience audit inspection icc leadership internal audit compliance risk base operational review system base audit bangladeshi law computer science javascript angular html css python django sql postgresql oracle rest apis git,head internal control compliance icc sevp dmd audit inspection banking internal audit banking experience audit inspection icc leadership internal audit compliance risk base operational review system base audit bangladeshi law master master business administration mba master business management mbm,-25.0
Machine Learning (ML) Engineer,0.85,0.6161295838875024,0.806234,0.7239825900852507,0.4731839895248413,7.4,5.966131615638734,False,engineering project manager yrs project manager yrs traffic coordinator manager yrs machine learn leadership cross functional collaboration strategy development ml nlp infrastructure prototype transformation ml system design algorithm research application development dataset selection ml test statistical analysis ml nlp text representation datum pipeline design statistical datum analysis model training collaboration research report algorithm analysis machine learn leadership cross functional collaboration strategy development ml nlp infrastructure prototype transformation ml system design algorithm research application development dataset selection ml test statistical analysis ml nlp text representation datum pipeline design statistical datum analysis model training collaboration research report algorithm analysis bachelor art microsoft office suite access excel powerpoint word microsoft team oracle peoplesoft sale force sap jira sharepoint gantt chart scheduler write verbal project management lifecycle streamline advertisement advertise copy agile automation billing budget cable hardware client client database engineering project financial focus inventory leadership manage market trend process project management proposal real time report sale schedule verbal workbench write project management client relationship sale process data automation agile methodology microsoft project management client relationship sale process data automation agile methodology microsoft advertising client relation inventory management technical procedure problem solve,machine learning ml engineer machine learn leadership cross functional collaboration strategy development ml nlp infrastructure prototype transformation ml system design algorithm research application development dataset selection ml test statistical analysis ml nlp text representation datum pipeline design statistical datum analysis model training collaboration research report algorithm analysis computer science engineering,2.4000000000000004
Site Engineer,0.183333333,0.6563863868086378,0.7108269,0.6602868033410658,0.384870320558548,0.0,0.0,True,yrs supervision monitor construction estimation planning material management project coordination quality assurance cost control inventory operation safety error escalation miscellaneous task supervision monitor construction estimation planning material management project coordination quality assurance cost control inventory operation safety error escalation miscellaneous task tech data modeling requirement gathering machine learn datum science python cplusplus java artificial intelligence robotic recently graduate tech degree currently job sector machine learning want explore hone well cod practice unknown,site engineer autocad negotiation internet office supervision monitor construction estimation planning material management project coordination quality assurance cost control inventory operation safety error escalation miscellaneous task bachelor science bsc civil engineering,-1.0
Management Trainee - Mechanical,0.75,0.39332827389057,0.7590367,0.6717012520276507,0.48055097803859315,24.8,18.824110651016237,True,yrs process engineer technician iii yrs process engineer manufacturing staff yrs production lead process operator yrs management trainee mechanical system maintenance troubleshooting performance analysis project support process improvement training development administrative support management trainee mechanical system maintenance troubleshooting performance analysis project support process improvement training development administrative support bachelor science petrochemical natural gas engineering biology medical science degree medicine biology budget chart oral cost analysis datum analysis documentation equipment operation experiment graphs laser material natural gas oil process development process engineering process improvement product development produce protocol quality assurance research staff supervisory technical support technician time management trouble shoot validation waste reduction,management trainee mechanical computer skill good mechanical engineering quick hard management trainee mechanical system maintenance troubleshooting performance analysis project support process improvement training development administrative support fresh graduate bachelor degree mechanical engineering field,24.8
DevOps Engineer,0.793333333,0.5851141198228678,0.7364654,0.6722299946844982,0.48055097803859315,31.7,23.345953005552293,False,engineering specialist yrs industrial electrician yrs operator yrs open source technology cicd culture tooling product availability scalability automation build deploy monitoring reliability infrastructure innovation software engineering velocity infrastructure resiliency security datum availability open source technology cicd culture tooling product availability scalability automation build deploy monitoring reliability infrastructure innovation software engineering velocity infrastructure resiliency security datum availability associate degree high diploma apply science electronic technology delivery ergonomic lighting paint plc plc power distribution produce programming project management robotic system safety troubleshooting vision system project management programming troubleshooting robotic vision system maintenance repair power distribution operation maintenance,devops engineer ansible aws cloud cloud platform devops docker kubernetes java reactjs terraform open source technology cicd culture tooling product availability scalability automation build deploy monitoring reliability infrastructure innovation software engineering velocity infrastructure resiliency security datum availability bachelor honor,28.7
DevOps Engineer,0.596666667,0.5630849906092822,0.69725657,0.6427523360506329,0.5301581621170044,0.4,0.2789026260375977,False,chrysalis python developer intern yrs open source technology cicd culture tooling product availability scalability automation build deploy monitoring reliability infrastructure innovation software engineering velocity infrastructure resiliency security datum availability open source technology cicd culture tooling product availability scalability automation build deploy monitoring reliability infrastructure innovation software engineering velocity infrastructure resiliency security datum availability data analysis machine learning regression analysis time series analysis sql base sas python natural language processing text analysis numpy panda matplotlib seaborn statistical analysis nltk bert transformer pytesseract cluster knn mean python data analysis,devops engineer ansible aws cloud cloud platform devops docker kubernetes java reactjs terraform open source technology cicd culture tooling product availability scalability automation build deploy monitoring reliability infrastructure innovation software engineering velocity infrastructure resiliency security datum availability bachelor honor,-6.760000000000001
"Manager- Human Resource Management (HRM)
",0.8266666666666667,0.5591989440779919,0.75215304,0.6810521040818563,0.48055097803859315,20.0,15.043060779571533,False,business development consultant yrs producer sale agent yrs sale representative yrs recruitment coordination appointment management selection criterion employee orientation performance evaluation hr database management report compilation documentation event coordination task execution recruitment coordination appointment management selection criterion employee orientation performance evaluation hr database management report compilation documentation event coordination task execution bachelor art liberal art environmental study geography agency delivery insurance material policy roof sell sale sell insurance sell insurance selling roofing,manager human resource management hrm hrm report human resource management ngo recruitment coordination appointment management selection criterion employee orientation performance evaluation hr database management report compilation documentation event coordination task execution master degree bachelor business administration bba,15.0
Sr.Officer / Executive - Internal Audit,0.85,0.44528255633025127,0.7405145,0.6631128228188428,0.48055097803859315,25.9,19.17932598590851,False,accountant yrs accountant yrs bookkeeper yrs controller assistant yrs controller yrs internal audit assistance voucher bill verification cost sheet analysis voucher verification expense verification salary wage verification market rate verification internal audit assistance voucher bill verification cost sheet analysis voucher verification expense verification salary wage verification market rate verification bba course high diploma seminar seminar seminar accounting informatics engineering science california payroll law tax planning prepay taxis sap analytical reasoning budget forecasting account reconciliation expert financial planner time management advanced computer proficiency mac organizational managerial technique microsoft windows word excel powerpoint access adobe mac ios quickbooks pro profit pluss sap lacerte complyright real estate appfolio adp ezlabor adp payroll quickbooks gaap excel account receivable audits spanish english portuguese,officer executive internal audit have cacc firm internal audit compliance internal audit assistance voucher bill verification cost sheet analysis voucher verification expense verification salary wage verification market rate verification master commerce mcom accounting cacc certification firm,23.9
Data Science Engineer,0.85,0.5715097476369054,0.7392386,0.6730173765503669,0.5139411091804504,0.5,0.36961930990219116,False,orchidia tour travel datum managerial intern yrs application development object design collaboration problem solve software lifecycle innovation software testing system analysis performance monitor plugin development documentation integration support application development object design collaboration problem solve software lifecycle innovation software testing system analysis performance monitor plugin development documentation integration support tech ece datum science customer analytic datum visualization natural language processing sql python tableau alteryx process improvement natural language processing customer analytic,data science engineer business analysis java rest api design soft software development application development object design collaboration problem solve software lifecycle innovation software testing system analysis performance monitor plugin development documentation integration support bachelor science bsc computer science engineering,-2.25
"Manager- Human Resource Management (HRM)
",0.893333333,0.41037369997677725,0.702855,0.6336232139646646,0.518589973449707,13.0,9.137114882469177,False,engineering manager yrs project engineer yrs engineer yrs recruitment coordination appointment management selection criterion employee orientation performance evaluation hr database management report compilation documentation event coordination task execution recruitment coordination appointment management selection criterion employee orientation performance evaluation hr database management report compilation documentation event coordination task execution bachelor science mechanical engineering microsoft office microsoft project product development quality research sigma green belt solid work visio prioritization personnel management critical thinking management analyst agency consulting cost analysis critical thinking design dialysis direction develop drug functional iia iso leadership market development design process product management research sale sigma validation management personnel management quality product development research iso leadership design process validation solid work iso product management quality research design process validation research iso leadership product management quality,manager human resource management hrm hrm report human resource management ngo recruitment coordination appointment management selection criterion employee orientation performance evaluation hr database management report compilation documentation event coordination task execution master degree bachelor business administration bba,8.0
Management Trainee - Mechanical,0.583333333,0.3712151252164151,0.7152262,0.6389779635049456,0.48055097803859315,5.1,3.6476534843444823,True,meta research scientist yrs cepton software engineer yrs meta machine learn engineer intern yrs cepton software engineer intern yrs usc vision graphic lab research assistant yrs science technology austria research intern yrs tokyo research assistant yrs management trainee mechanical system maintenance troubleshooting performance analysis project support process improvement training development administrative support management trainee mechanical system maintenance troubleshooting performance analysis project support process improvement training development administrative support computer science master computer science bachelor physics computer science computer science physics python cplusplus haskell pytorch jax panda scikit learn matplotlib linux bash unity hpc git cplusplus python machine learn pytorch caffe python cplusplus pytorch cplusplus unity oculus vr japanese english,management trainee mechanical computer skill good mechanical engineering quick hard management trainee mechanical system maintenance troubleshooting performance analysis project support process improvement training development administrative support fresh graduate bachelor degree mechanical engineering field,5.1
Intern (Generative AI Engineering - 2D/3D Image Generation),0.783333333,0.5794582425235146,0.86837083,0.7645719177028074,0.46934521198272705,0.3,0.26051124930381775,True,house developer intern trainee yrs generative ai development evolutionary computation deep learning optimization expert system design representation datum preprocessing model training research integration generative ai development evolutionary computation deep learning optimization expert system design representation datum preprocessing model training research integration data science deep learning neural network artificial intelligence natural language processing pattern recognition machine learn predictive analytic logistic regression machine learn machine learn python enthusiast master degree electronic telecommunication keen learn eagerly opportunity,intern generative ai engineering image generation generative ai development evolutionary computation deep learning optimization expert system design representation datum preprocessing model training research integration bachelor science bsc,0.3
Sr.Officer / Executive - Internal Audit,0.65,0.5071769132045698,0.66715086,0.6167814682324485,0.48055097803859315,30.0,20.014525651931763,False,google adx summer intern yrs google google research summer intern yrs intel mobile wireless developer yrs internal audit assistance voucher bill verification cost sheet analysis voucher verification expense verification salary wage verification market rate verification internal audit assistance voucher bill verification cost sheet analysis voucher verification expense verification salary wage verification market rate verification phd computer science double major computer science management computer science computer science management game theory bound rationality cryptography algorithm social network analysis algorithm combinatorial optimization product development algorithm design end development theoretical research data experiment firmware development design implementation integration testing english hebrew,officer executive internal audit have cacc firm internal audit compliance internal audit assistance voucher bill verification cost sheet analysis voucher verification expense verification salary wage verification market rate verification master commerce mcom accounting cacc certification firm,28.0
"Manager- Human Resource Management (HRM)
",0.55,0.49068795417378347,0.66713643,0.615360161818886,0.4862874150276184,11.6,7.738782596588135,False,mechanical engineering intern yrs system engineering intern yrs recruitment coordination appointment management selection criterion employee orientation performance evaluation hr database management report compilation documentation event coordination task execution recruitment coordination appointment management selection criterion employee orientation performance evaluation hr database management report compilation documentation event coordination task execution bachelor science mechanical engineering academic acrylic autocad cad concept engineer training eit estimate drawing graphic design laser material science microsoft excel microsoft powerpoint microsoft word design process progress project management proposal report research robotic safety solidwork statistic time management verbal weigh write solidwork autocad robotic research,manager human resource management hrm hrm report human resource management ngo recruitment coordination appointment management selection criterion employee orientation performance evaluation hr database management report compilation documentation event coordination task execution master degree bachelor business administration bba,6.6
Civil Engineer,0.55,0.5976871284053017,0.64778435,0.6108984311033169,0.48055097803859315,0.6,0.38867061138153075,False,zynta labs nlp developer intern yrs design review coordination proposal preparation feasibility analysis software utilization supervision technical support submission review progress report compliance site visit design review coordination proposal preparation feasibility analysis software utilization supervision technical support submission review progress report compliance site visit tech electrical machine learn natural language process deep learn sentiment analysis python nltk bert gpt xlnet text analysis text extraction ocr nlp machine learn text analysis,civil engineer autocad etab microsoft office suite project design review coordination proposal preparation feasibility analysis software utilization supervision technical support submission review progress report compliance site visit civil engineering,-19.360000000000003
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.8033333333333333,0.38622883711925715,0.77743536,0.6840413655715765,0.48055097803859315,25.0,19.435884058475494,False,accountant yrs senior staff accountant yrs staff accountant yrs general ledger specialist yrs banking experience audit inspection icc leadership internal audit compliance risk base operational review system base audit bangladeshi law banking experience audit inspection icc leadership internal audit compliance risk base operational review system base audit bangladeshi law master business administration bachelor science accounting technical management accounting microsoft excel microsoft powerpoint microsoft access microsoft word microsoft outlook edwards microsoft accounting office image freeway quickbook sap sage account reconciliation accounting accrual balance sheet balance sheet budget budget controller corporate finance erp finance financial financial report financial report financial statement fix asset form general ledger image inventory edwards ledger director macros materials microsoft access microsoft excel office microsoft outlook microsoft powerpoint microsoft word end close operation management pivot table progress quickbook report requirement research sage fas sale sap tax end,head internal control compliance icc sevp dmd audit inspection banking internal audit banking experience audit inspection icc leadership internal audit compliance risk base operational review system base audit bangladeshi law master master business administration mba master business management mbm,10.0
Sr.Officer / Executive - Internal Audit,0.45,0.5340831572927234,0.6728507,0.6230952406725284,0.3554334044456482,6.5,4.373529732227325,False,dass system junior machine learn engineer yrs internal audit assistance voucher bill verification cost sheet analysis voucher verification expense verification salary wage verification market rate verification internal audit assistance voucher bill verification cost sheet analysis voucher verification expense verification salary wage verification market rate verification tech information technology machine learn datum analytic datum manipulation datum mining deep learning algorithm selenium jenkin python java sql quality control testing debug parameter tuning selenium,officer executive internal audit have cacc firm internal audit compliance internal audit assistance voucher bill verification cost sheet analysis voucher verification expense verification salary wage verification market rate verification master commerce mcom accounting cacc certification firm,4.5
"Full Stack Developer (Python,React js)",0.85,0.7620369594667691,0.87959623,0.788096523441908,0.5383390784263611,0.4,0.351838493347168,False,intern yrs stack development end reactjs nextjs backend python django api design server logic drf django rest framework database management postgresql mysql version control git aws ecr rd ecs alb etc linux docker cicd gitlab terraform shell scripting stack development end reactjs nextjs backend python django api design server logic drf django rest framework database management postgresql mysql version control git aws ecr rd ecs alb etc linux docker cicd gitlab terraform shell scripting tech computer software development datum science datum analysis datum structure business analytic java powerbi tableau sql dbms rdbms graphql nosql mongodb firebase advance excel cloud testing aws azure cloud management datum engineering cloud,stack developer python react js stack development end reactjs nextjs backend python django api design server logic drf django rest framework database management postgresql mysql version control git aws ecr rd ecs alb etc linux docker cicd gitlab terraform shell scripting bachelor honor,-6.760000000000001
Site Engineer,0.31,0.3720144884261827,0.59148675,0.5519672051045604,0.42057424783706665,40.0,23.659470081329346,True,accountant yrs accountant yrs staff accountant lease administrator yrs assistant claim approver yrs proof operator yrs billing associate yrs account receivable clerk yrs supervision monitor construction estimation planning material management project coordination quality assurance cost control inventory operation safety error escalation miscellaneous task supervision monitor construction estimation planning material management project coordination quality assurance cost control inventory operation safety error escalation miscellaneous task master degree accounting computer programming cobol language account reconciliation accounting account payable accrual accrual balance sheet balance balance sheet bank reconciliation benefit bill budgeting cobol computer programming corporate accounting credit dialysis documentation senior management expense report finance financial financial report financial statement fix asset general ledger insurance letter access excel money powerpoint word end closing end close primary care process profit loss real estate report sale sap settlement tax taxis treasury end account reconciliation accounting account payable balance sheet senior management financial financial report financial statement sap treasury budgeting bank reconciliation financial financial report financial statement tax accounting bank reconciliation financial statement general ledger real estate tax insurance documentation primary care credit balance bill credit account reconciliation account payable adjustment balance obtain challenging utilize experience account unknown,site engineer autocad negotiation internet office supervision monitor construction estimation planning material management project coordination quality assurance cost control inventory operation safety error escalation miscellaneous task bachelor science bsc civil engineering,39.0
Project Coordinator (Civil),0.85,0.3180589057012942,0.701895,0.6250473573357838,0.48055097803859315,36.4,25.548977947235105,False,accountant yrs accounting clerk yrs church administrator yrs project design datum analysis accord alliance bnbc standard cost estimation feasibility study documentation compliance site monitor policy enforcement legal compliance datum management collaboration project design datum analysis accord alliance bnbc standard cost estimation feasibility study documentation compliance site monitor policy enforcement legal compliance datum management collaboration master bba business administration accounting management budget forecasting analytical reasoning account reconciliation expert organizational general ledger accounting expert customer relation advanced computer proficiency mac perform debit credit total account computer spreadsheet database specialized accounting software receive record bank cash check voucher reconcile record bank transaction work management document offset unusual expense variance respective area assist cfo production monthly financial management report board package cod general ledger process vendor invoice payment research resolve billing invoice problem account reconciliation accounting accountant accounting system accounting system account payable adobe acrobat agency balance banking budget analysis budget bi cash clerical contract cost accounting database fax fds finance financial financial analysis financial management financial operation financial report financial statement fiscal management forecasting functional fund accounting fund general ledger government grant innovation maintain inventory inventory leadership macintosh mainframe managerial managerial accounting access microsoft access microsoft excel excel microsoft office software office outlook powerpoint publisher window word monitor newsletter payroll ibm copi policy process profit program development proposal quickbook reconcile keeping repair report scanner technical support phone time management type write annual report end advanced computer proficiency mac general ledger accounting research resolve billing invoice problem revise streamlined inefficient work procedure automation software reduce time cost increase efficiency introduce new accounting procedure execute account receivable reporting enhancement reconciliation procedure develop implement microsoft excel financial database system streamline financial charitable contribution system church,project coordinator civil auto cad civil civil construction civil engineering project design datum analysis accord alliance bnbc standard cost estimation feasibility study documentation compliance site monitor policy enforcement legal compliance datum management collaboration bachelor business administration bba human resource management,31.4
Intern (Generative AI Engineering - 2D/3D Image Generation),0.716666667,0.39615825624185486,0.7151513,0.6410598893692073,0.48055097803859315,19.2,13.730905151367187,True,electrical engineering lab technician yrs electrical engineering lab technician yrs electrical engineering technician pcb layout designer yrs generative ai development evolutionary computation deep learning optimization expert system design representation datum preprocessing model training research integration generative ai development evolutionary computation deep learning optimization expert system design representation datum preprocessing model training research integration associate degree electronic engineering technology assembly atm cadence calibration hardware bugging ethernet graphic iso labview layout linux os logic mentor access office window multimeter network network orcad oscilloscope power supply procurement purchase quality assurance router schematic signal generator sonet switch test equipment trouble shoot troubleshoot validation view test troubleshoot iso schematic pcb rework testing troubleshoot iso schematic pcb rework testing troubleshoot iso schematic pcb layout,intern generative ai engineering image generation generative ai development evolutionary computation deep learning optimization expert system design representation datum preprocessing model training research integration bachelor science bsc,19.2
Data Engineer,0.736666667,0.392124335371216,0.78744286,0.6915884851486462,0.48055097803859315,20.9,16.45755583643913,False,qa engineering manager yrs software certification analyst yrs project lead yrs datum platform design datum pipeline development etl process sql query optimization datum integration transformation datum modeling stakeholder collaboration datum quality monitor continuous learning datum platform design datum pipeline development etl process sql query optimization datum integration transformation datum modeling stakeholder collaboration datum quality monitor continuous learn master computer application mca bachelor science computer application software engineering database network operating system electronic qa engineering software design estimate execute document technical bug triage report technical review root cause analysis automation tool design implement collaborate stakeholder roadmap manage release demos risk mitigation planning test methodology regression test black box testing sanity testing boundary analysis requirement analysis static testing performance testing system integration testing functional testing manual testing test artifact test estimation test plan test coverage traceability matrix bug tracking automation design test scenario engineering programming tool python katalon studio xls data input unix shell perl script groovy rest json xml iso emv tags tcp postman curl siege jmeter cobol jcl cics postman operating system unix aix unix solaris linux windows ibm aix virtual system vmware vsphere proxmox payment terminal verifone ingenico equinox pax innowi key management kpi dukpt key injection kek version control tool git bash git stash git lab torquisesvn sourcetree vss database tool oracle oracle postgresql mongodb pgadmin sql developer sql management studio toad db project management confluence jira microsoft office suite bugzilla redmine quality center project management methodology agile scrum waterfall iterative talent management tool hireright icim pos system micro restaurant manager symphony positouch broadpos emv system btt iccverify vcms vts astrex discover rct ats mas mdfs aci interchange aci prm aci adm tsys certifynow firstdata certpro python python xml json web sql tester,data engineer azure big data datum analytic etl tool power bi sql data platform design datum pipeline development etl process sql query optimization datum integration transformation datum modeling stakeholder collaboration datum quality monitor continuous learn bachelor science bsc,15.899999999999999
